1785167666350,Exercise,bear
1785167666565,Exercise,Bat
1785167666673,Explore,Bee
1785167666792,Sing,Ant
1785167667531,Play,alice
1785167668402,Dance,brice
1785167668843,Exercise,Bee
1785167669270,Explore,bear
1785167669473,Explore,Bat
1785167669701,Explore,Ant
1785167669916,Dance,alice
1785167671083,Fight,bear;Bat
1785167671188,Play,Bee
1785167671288,Explore,brice
1785167672014,Sing,Ant
1785167672228,Play,alice
1785167672860,Talk,bear;brice
1785167673373,Play,Bat
1785167673473,Walk,Bee
1785167674324,Dance,Ant
1785167674550,Sing,alice
1785167674953,Exercise,bear
1785167675183,Walk,brice
1785167675709,Dance,Bat
1785167676026,Play,Bee
1785167676666,Dance,Ant
1785167676983,Dance,alice
1785167677290,Dance,bear
1785167677516,Sing,brice
1785167678051,Sing,Bat
1785167678371,Dance,Bee
1785167678789,Exercise,Ant
1785167678789,Talk,alice;brice
1785167679632,Walk,bear
1785167680399,Sing,Bat
1785167680714,Walk,Bee
1785167680931,Exercise,alice
1785167681148,Play,Ant
1785167681265,Play,brice
1785167682005,Sing,bear
1785167682762,Dance,Bat
1785167682872,Exercise,Bee
1785167683397,Sing,alice
1785167683497,Walk,Ant
1785167683604,Dance,brice
1785167684151,Exercise,bear
1785167685109,Dance,Bat
1785167685316,Talk,Ant;brice
1785167685541,Exercise,alice
1785167685762,Explore,Bee
1785167686283,Exercise,bear
1785167687471,Play,Bat
1785167687472,Exercise,brice
1785167687581,Exercise,Ant
1785167687914,Exercise,Bee
1785167688014,Dance,alice
1785167688441,Exercise,bear
1785167689403,Fight,Ant;alice
1785167689622,Exercise,Bat
1785167689844,Walk,brice
1785167690495,Dance,Bee
1785167690827,Play,bear
1785167691777,Walk,alice
1785167691880,Dance,Ant
1785167691986,Play,Bat
1785167692193,Walk,brice
1785167693146,Walk,bear
1785167693355,Explore,Bee
1785167693893,Exercise,alice
1785167694212,Dance,Ant
1785167694543,Play,brice
1785167695181,Explore,Bat
1785167695486,Walk,bear
1785167695693,Play,Bee
1785167695995,Exercise,alice
1785167696552,Dance,Ant
1785167696876,Dance,brice
1785167697853,Walk,bear
1785167698069,Explore,Bat
1785167698070,Play,Bee
1785167698382,Sing,alice
1785167698884,Walk,Ant
1785167699009,Exercise,brice
1785167699948,Exercise,bear
1785167700671,Dance,alice
1785167700879,Explore,Bat
1785167700880,Explore,Bee
1785167700985,Exercise,Ant
1785167701405,Walk,brice
1785167702238,Dance,bear
1785167702979,Dance,alice
1785167703181,Walk,Bat
1785167703297,Walk,Ant
1785167703726,Sing,brice
1785167703930,Explore,Bee
1785167704753,Talk,alice;Bat
1785167705082,Explore,bear
1785167705807,Exercise,brice
1785167706115,Explore,Ant
1785167706226,Play,Bee
1785167707082,Play,alice
1785167707083,Play,Bat
1785167707184,Exercise,bear
1785167708134,Sing,brice
1785167708135,Talk,Bee;bear
1785167708974,Explore,Ant
1785167709185,Exercise,alice
1785167709394,Walk,Bat
1785167710451,Walk,Bee
1785167711101,Explore,bear
1785167711101,Explore,brice
1785167711305,Walk,Ant
1785167711526,Dance,alice
1785167712260,Explore,Bat
1785167712770,Walk,Bee
1785167713416,Dance,brice
1785167713520,Exercise,Ant
1785167713944,Explore,bear
1785167714375,Explore,alice
1785167714583,Dance,Bat
1785167714583,Fight,Bee;Ant
1785167715876,Walk,brice
1785167716303,Dance,bear
1785167716726,Play,alice
1785167716829,Exercise,Ant
1785167716938,Play,Bat
1785167717051,Walk,Bee
1785167718216,Sing,brice
1785167718654,Play,bear
1785167719193,Sing,Ant
1785167719303,Dance,Bat
1785167719530,Dance,Bee
1785167719738,Explore,alice
1785167720042,Fight,brice;bear
1785167720986,Talk,Ant;alice
1785167721209,Fight,Bat;Bee
1785167722382,Walk,bear
1785167722382,Walk,brice
1785167723360,Sing,Ant
1785167723571,Walk,Bat
1785167723572,Dance,Bee
1785167723886,Explore,alice
1785167724761,Dance,bear
1785167725283,Explore,brice
1785167725494,Fight,Bat;bear
1785167725704,Sing,Ant
1785167726116,Walk,Bee
1785167726331,Dance,alice
1785167727580,Sing,brice
1785167727798,Dance,Bat
1785167727798,Sing,bear
1785167728008,Walk,Ant
1785167728212,Exercise,Bee
1785167728637,Sing,alice
1785167730135,Sing,Bat
1785167730136,Sing,bear
1785167730349,Walk,Ant
1785167730449,Explore,brice
1785167730984,Exercise,alice
1785167731404,Explore,Bee
1785167732590,Walk,Bat
1785167732590,Play,bear
1785167732695,Dance,Ant
1785167732805,Sing,brice
1785167733957,Explore,alice
1785167734286,Explore,Bee
1785167734693,Exercise,Bat
1785167735008,Dance,Ant
1785167735008,Walk,bear
1785167735126,Play,brice
1785167736283,Play,alice
1785167736804,Dance,Bee
1785167737004,Walk,Bat
1785167737326,Play,Ant
1785167737326,Sing,bear
1785167737527,Sing,brice
1785167738672,Dance,alice
1785167739109,Walk,Bee
1785167739442,Walk,Bat
1785167739649,Dance,Ant
1785167739650,Walk,bear
1785167740370,Explore,brice
1785167741013,Dance,alice
1785167741437,Play,Bee
1785167741973,Play,Ant
1785167741973,Walk,bear
1785167742301,Explore,Bat
1785167743246,Explore,brice
1785167743786,Sing,Bee
1785167743897,Explore,alice
1785167744108,Exercise,bear
1785167744652,Walk,Ant
1785167744653,Sing,Bat
1785167745634,Play,brice
1785167746277,Walk,alice
1785167746278,Walk,Bee
1785167746602,Play,bear
1785167747010,Play,Bat
1785167747541,Explore,Ant
1785167747955,Play,brice
1785167748610,Dance,Bee
1785167748919,Walk,bear
1785167749132,Explore,alice
1785167749132,Exercise,Bat
1785167749965,Play,Ant
1785167750280,Walk,brice
1785167750902,Sing,Bee
1785167751009,Fight,Bat;brice
1785167751214,Dance,bear
1785167751430,Walk,alice
1785167752329,Walk,Ant
1785167753297,Dance,Bee
1785167753409,Walk,Bat
1785167753516,Dance,brice
1785167753517,Exercise,bear
1785167753625,Exercise,alice
1785167754582,Exercise,Ant
1785167755749,Walk,Bat
1785167755848,Walk,bear
1785167755849,Play,brice
1785167755950,Walk,alice
1785167756164,Explore,Bee
1785167757435,Explore,Ant
1785167758069,Exercise,alice
1785167758183,Walk,Bat
1785167758183,Sing,brice
1785167758297,Sing,bear
1785167758516,Walk,Bee
1785167759773,Walk,Ant
1785167760423,Dance,alice
1785167760526,Play,brice
1785167760843,Dance,Bee
1785167761053,Explore,Bat
1785167761163,Explore,bear
1785167762132,Sing,Ant
1785167762674,Talk,Bee;bear
1785167762892,Sing,brice
1785167763322,Explore,alice
1785167763421,Dance,Bat
1785167763940,Talk,Ant;alice
1785167764982,Play,bear
1785167764982,Dance,Bee
1785167765197,Walk,brice
1785167765722,Play,Bat
1785167766237,Sing,alice
1785167766237,Sing,Ant
1785167767302,Sing,Bee
1785167767303,Exercise,brice
1785167767833,Explore,bear
1785167768380,Exercise,Ant
1785167768603,Explore,Bat
1785167768604,Sing,alice
1785167769698,Dance,Bee
1785167769799,Sing,brice
1785167770228,Dance,bear
1785167770963,Sing,Bat
1785167771285,Explore,Ant
1785167771503,Explore,alice
1785167771815,Exercise,Bee
1785167772264,Walk,brice
1785167772587,Play,bear
1785167773745,Sing,Ant
1785167773855,Explore,Bat
1785167773961,Exercise,Bee
1785167774398,Explore,alice
1785167774626,Sing,brice
1785167774951,Play,bear
1785167776342,Dance,Ant
1785167776343,Walk,Bee
1785167776768,Explore,Bat
1785167776769,Dance,alice
1785167776770,Exercise,brice
1785167777296,Walk,bear
1785167778670,Play,Ant
1785167778671,Walk,Bee
1785167779120,Walk,brice
1785167779225,Play,alice
1785167779663,Explore,Bat
1785167779664,Play,bear
1785167781035,Sing,Ant
1785167781035,Walk,Bee
1785167781481,Play,brice
1785167781596,Walk,alice
1785167781803,Exercise,bear
1785167782114,Play,Bat
1785167783075,Talk,Bee;bear
1785167783389,Sing,Ant
1785167783796,Play,brice
1785167783903,Dance,alice
1785167784216,Exercise,Bat
1785167785418,Walk,Bee
1785167785522,Play,bear
1785167785740,Sing,Ant
1785167786053,Exercise,alice
1785167786707,Explore,brice
1785167786708,Walk,Bat
1785167787563,Talk,Ant;brice
1785167787977,Dance,bear
1785167788281,Explore,Bee
1785167788396,Play,alice
1785167789047,Dance,Bat
1785167789892,Sing,Ant
1785167790008,Dance,brice
1785167790325,Sing,bear
1785167790647,Play,Bee
1785167790860,Sing,alice
1785167790960,Fight,Bat;brice
1785167792214,Dance,Ant
1785167792442,Exercise,bear
1785167792758,Exercise,Bee
1785167793270,Play,alice
1785167793271,Dance,Bat
1785167793272,Play,brice
1785167794560,Sing,Ant
1785167794881,Sing,bear
1785167795413,Exercise,brice
1785167795626,Explore,Bee
1785167796161,Explore,Bat
1785167796381,Explore,alice
1785167796703,Talk,bear;Bee
1785167796913,Play,Ant
1785167797551,Exercise,brice
1785167798269,Exercise,Bat
1785167798474,Exercise,alice
1785167799007,Play,Bee
1785167799214,Dance,Ant
1785167799314,Talk,brice;Bat
1785167799551,Explore,bear
1785167800830,Walk,alice
1785167801373,Dance,Bee
1785167801373,Exercise,Ant
1785167801700,Walk,brice
1785167801814,Sing,Bat
1785167801922,Walk,bear
1785167803175,Sing,alice
1785167803175,Fight,Ant;Bat
1785167803175,Fight,Bee;bear
1785167804692,Explore,brice
1785167805552,Walk,Ant
1785167805552,Dance,Bat
1785167805553,Sing,bear
1785167805658,Play,Bee
1785167806101,Explore,alice
1785167807415,Fight,bear;alice
1785167807638,Explore,brice
1785167807747,Exercise,Ant
1785167807954,Dance,Bat
1785167808058,Walk,Bee
1785167809536,Exercise,alice
1785167809753,Walk,bear
1785167809969,Dance,brice
1785167810181,Exercise,Bee
1785167810392,Sing,Bat
1785167810602,Explore,Ant
1785167811585,Fight,alice;Ant
1785167812330,Walk,brice
1785167812431,Exercise,Bee
1785167812642,Explore,bear
1785167813284,Explore,Bat
1785167813937,Play,alice
1785167814470,Explore,Ant
1785167814577,Exercise,Bee
1785167815215,Explore,brice
1785167815545,Explore,bear
1785167815651,Walk,Bat
1785167816092,Exercise,alice
1785167816845,Sing,Ant
1785167816947,Dance,Bee
1785167817601,Dance,brice
1785167817913,Play,bear
1785167818122,Dance,Bat
1785167818231,Exercise,alice
1785167818759,Fight,Bee;Bat
1785167819175,Sing,Ant
1785167819916,Sing,brice
1785167820564,Sing,alice
1785167820894,Explore,bear
1785167821118,Dance,Bat
1785167821119,Dance,Bee
1785167821666,Sing,Ant
1785167822313,Dance,brice
1785167822925,Talk,Bat;Ant
1785167823124,Play,alice
1785167823225,Sing,bear
1785167823445,Play,Bee
1785167824614,Sing,brice
1785167825260,Play,Ant
1785167825260,Play,Bat
1785167825479,Walk,alice
1785167825581,Sing,bear
1785167825901,Play,Bee
1785167826947,Walk,brice
1785167827607,Sing,Bat
1785167828026,Walk,bear
1785167828125,Explore,Ant
1785167828225,Play,Bee
1785167828340,Explore,alice
1785167829293,Play,brice
1785167829942,Play,Bat
1785167830478,Sing,bear
1785167830479,Exercise,Bee
1785167830689,Sing,alice
1785167831023,Explore,Ant
1785167831684,Sing,brice
1785167832340,Walk,Bat
1785167832664,Exercise,Bee
1785167832993,Play,bear
1785167833108,Dance,alice
1785167833426,Play,Ant
1785167833960,Exercise,brice
1785167835156,Sing,Bee
1785167835277,Explore,Bat
1785167835278,Exercise,alice
1785167835378,Dance,bear
1785167835596,Exercise,Ant
1785167836465,Sing,brice
1785167837549,Dance,Bee
1785167837658,Play,alice
1785167837769,Dance,Bat
1785167837984,Sing,Ant
1785167837985,Walk,bear
1785167838823,Walk,brice
1785167839662,Exercise,Bee
1785167840082,Dance,Bat
1785167840193,Exercise,bear
1785167840506,Explore,alice
1785167840837,Explore,Ant
1785167841166,Play,brice
1785167842128,Sing,Bee
1785167842241,Exercise,Bat
1785167842576,Walk,bear
1785167842996,Walk,alice
1785167843210,Dance,Ant
1785167843521,Walk,brice
1785167844382,Exercise,Bat
1785167844928,Dance,bear
1785167845039,Explore,Bee
1785167845341,Walk,alice
1785167845543,Play,Ant
1785167845875,Play,brice
1785167846837,Walk,Bat
1785167846837,Talk,bear;alice
1785167847164,Exercise,Bee
1785167847906,Walk,Ant
1785167848656,Talk,alice;Ant
1785167848768,Explore,brice
1785167848980,Exercise,bear
1785167849306,Exercise,Bee
1785167849738,Explore,Bat
1785167850804,Exercise,alice
1785167850805,Exercise,Ant
1785167850805,Fight,bear;Bat
1785167851673,Explore,brice
1785167851673,Walk,Bee
1785167852992,Exercise,Bat
1785167852993,Exercise,bear
1785167853213,Sing,alice
1785167853214,Play,Ant
1785167854058,Sing,Bee
1785167854059,Walk,brice
1785167854804,Talk,bear;Ant
1785167855335,Play,Bat
1785167855545,Sing,alice
1785167856170,Exercise,brice
1785167857008,Explore,Bee
1785167857119,Dance,Ant
1785167857229,Dance,bear
1785167857889,Play,alice
1785167858316,Explore,Bat
1785167858316,Exercise,brice
1785167859498,Sing,Bee
1785167859609,Dance,bear
1785167859823,Dance,Ant
1785167860710,Sing,Bat
1785167860711,Walk,brice
1785167860820,Explore,alice
1785167861880,Sing,Bee
1785167862199,Sing,Ant
1785167862510,Explore,bear
1785167863040,Play,Bat
1785167863041,Sing,brice
1785167863247,Sing,alice
1785167864533,Play,Ant
1785167864851,Explore,Bee
1785167864957,Sing,bear
1785167865408,Walk,Bat
1785167865617,Walk,alice
1785167865935,Explore,brice
1785167866662,Exercise,Ant
1785167867463,Sing,bear
1785167867464,Talk,alice;brice
1785167867788,Explore,Bee
1785167868333,Explore,Bat
1785167869070,Play,Ant
1785167869380,Fight,alice;Bee
1785167869785,Play,bear
1785167869786,Walk,brice
1785167870725,Dance,Bat
1785167871151,Exercise,Ant
1785167871658,Dance,alice
1785167871769,Walk,Bee
1785167872079,Walk,bear
1785167872080,Sing,brice
1785167872846,Exercise,Bat
1785167873779,Exercise,alice
1785167873980,Explore,Ant
1785167873980,Exercise,Bee
1785167874381,Dance,brice
1785167874910,Explore,bear
1785167875114,Walk,Bat
1785167875544,Talk,alice;Bee
1785167876193,Fight,brice;bear
1785167876305,Sing,Ant
